year,Country,Season
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,America,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2008,Australia,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Africa,Summer
2012,Africa,Summer
2012,Africa,Summer
2012,Africa,Summer
2012,Africa,Summer
2012,Africa,Summer
2012,Africa,Summer
2012,Africa,Summer
2012,Africa,Summer
2012,Africa,Summer
2012,Africa,Summer
2012,Africa,Summer
2012,Africa,Summer
2012,Africa,Summer
2012,Africa,Summer
2012,Africa,Summer
2012,Africa,Summer
2012,Africa,Summer
2012,Africa,Summer
2012,Africa,Summer
2012,Africa,Summer
2012,Africa,Summer
2012,Africa,Summer
2012,Africa,Summer
2012,Africa,Summer
2012,Africa,Summer
2012,Africa,Summer
2012,Africa,Summer
2012,Africa,Summer
2012,Africa,Summer
2012,Africa,Summer
2012,Africa,Summer
2012,Africa,Summer
2012,Africa,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,Australia,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,America,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Europe,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2012,Asia,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Africa,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Asia,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
2016,Europe,Summer
